Source	Target	Correlation_CL	Correlation_PD	Avg_Correlation
s__Solidesulfovibrio_carbinoliphilus	DRR480324__6919	-0.0608882298777558	-0.0458947114376396	-0.0533914706576977
s__Oceanidesulfovibrio_marinus	DRR480324__6919	-0.0131616966279211	-0.0501241597497042	-0.0316429281888126
s__Megalodesulfovibrio_gigas	DRR480324__6919	-0.0486866753066492	-0.0342851705690164	-0.0414859229378328
s__Salidesulfovibrio_onnuriiensis	DRR480324__6919	-0.0236253858506302	-0.0123994567501218	-0.018012421300376
s__Pseudodesulfovibrio_methanolicus	DRR480324__6919	-0.0394819426432214	-0.0642208838693097	-0.0518514132562655
s__Pseudodesulfovibrio_mercurii	DRR480324__6919	-0.0382403345558322	-0.0219997862721486	-0.0301200604139904
s__Pseudodesulfovibrio_tunisiensis	DRR480324__6919	-0.0222013204737456	-0.0421642038005229	-0.0321827621371342
s__Pseudodesulfovibrio_indicus	DRR480324__6919	-0.0598578476346361	-0.0375702275203677	-0.0487140375775019
s__Achromobacter_xylosoxidans	DRR480324__6919	0.0698919801604993	0.0463249269797108	0.0581084535701051
s__Oxalobacter_aliiformigenes	DRR480324__6919	0.102380906666689	0.133165313932213	0.117773110299451
s__Ramlibacter_tataouinensis	DRR480324__6919	0.142386975221375	0.00493800495721803	0.0736624900892964
s__Cupriavidus_taiwanensis	DRR480324__6919	0.123920516110214	0.00212656367384086	0.0630235398920276
s__Cupriavidus_pauculus	DRR480324__6919	0.0897788130847318	0.0261802645972147	0.0579795388409732
s__Burkholderia_cepacia	DRR480324__6919	0.0678023796036271	0.0782147182024693	0.0730085489030482
s__Roseibium_sp.	DRR480324__6919	0.123352658234441	0.118720451860843	0.121036555047642
s__Sinorhizobium_fredii	DRR480324__6919	0.0759657169061415	0.0075194445959936	0.0417425807510675
s__Pseudomonas_chlororaphis	DRR480324__6919	0.0264760496407594	-0.0674993943658011	-0.0205116723625208
s__Cedecea_neteri	DRR480324__6919	0.00294745900301414	0.00827868197050044	0.00561307048675729
s__Enterobacter_cloacae	DRR480324__6919	-0.129097244034344	-0.028963792443863	-0.0790305182391033
s__Porphyromonas_asaccharolytica	DRR480324__6919	0.0962710384637486	-0.0517136381657148	0.0222787001490169
s__Segatella_oris	DRR480324__6919	0.067189990652584	0.0748982467971414	0.0710441187248627
s__Prevotella_fusca	DRR480324__6919	0.0778438094532309	0.10590168747792	0.0918727484655753
s__Prevotella_sp._E15-22	DRR480324__6919	0.100715536541645	0.116839179875347	0.108777358208496
s__Alistipes_onderdonkii	DRR480324__6919	0.0804534778303284	0.0549352559968522	0.0676943669135903
s__Candidatus_Nanosynbacter_sp._HMT-352	DRR480324__6919	0.0289122102542351	0.123792266130332	0.0763522381922834
s__Methanobrevibacter_smithii	DRR480324__6919	0.10978277292275	-0.0228884596182782	0.0434471566522358
s__Candidatus_Poriferisocius_sp.	DRR480343__10700	-0.0517308324586158	-0.0269985895655547	-0.0393647110120852
s__Candidatus_Poriferisodalis_sp.	DRR480343__10700	-0.055142641351434	-0.0438821675350838	-0.0495124044432589
s__Propionibacterium_freudenreichii	DRR480343__10700	0.000762686084411941	-0.0812713515470103	-0.0402543327312992
s__Propionibacterium_acidifaciens	DRR480343__10700	0.114699339966119	0.196827780981669	0.155763560473894
s__Streptomyces_canus	DRR480343__10700	-0.0468389921118578	-0.0135739903570546	-0.0302064912344562
s__Streptomyces_venezuelae	DRR480343__10700	-0.0891042726864284	-0.0968013561452077	-0.092952814415818
s__Actinomyces_sp._HMT_175	DRR480343__10700	0.450241879570822	0.433946260795471	0.442094070183146
s__Actinomyces_sp._oral_taxon_169	DRR480343__10700	0.485016181716935	0.405087805216933	0.445051993466934
s__Schaalia_turicensis	DRR480343__10700	0.0786706224994321	0.107036098939957	0.0928533607196946
s__Parascardovia_denticolens	DRR480343__10700	0.15704828497784	0.225634359317616	0.191341322147728
s__Bifidobacterium_lemurum	DRR480343__10700	0.00515514166878927	0.152072532119447	0.0786138368941179
s__Bifidobacterium_choerinum	DRR480343__10700	-0.013572515897154	0.0838241882126316	0.0351258361577388
s__Bifidobacterium_subtile	DRR480343__10700	0.048916857397458	0.164598904526166	0.106757880961812
s__Bifidobacterium_eulemuris	DRR480343__10700	-0.0153742547088314	0.159920150675425	0.0722729479832968
s__Bifidobacterium_animalis	DRR480343__10700	0.0407421870836451	0.130075384028505	0.0854087855560752
s__Bifidobacterium_sp._ESL0790	DRR480343__10700	0.0614707016534758	0.0876202496353897	0.0745454756444328
s__Bifidobacterium_dentium	DRR480343__10700	0.314569005003673	0.392434964560527	0.3535019847821
s__Leptogranulimonas_caecicola	DRR480343__10700	0.0519641514193948	0.0570368688496847	0.0545005101345397
s__Ndongobacter_massiliensis	DRR480343__10700	-0.00166440454645387	-0.0215799942997462	-0.0116221994231
s__Peptoniphilus_equinus	DRR480343__10700	-0.0825667395959911	-0.019693591909221	-0.051130165752606
s__Aedoeadaptatus_ivorii	DRR480343__10700	-0.0572141343443064	-0.0158807981265528	-0.0365474662354296
s__Selenomonas_timonae	DRR480343__10700	-0.128689709185868	-0.0566145321305328	-0.0926521206582001
s__Selenomonas_dianae	DRR480343__10700	-0.103933486062393	-0.0530312592275494	-0.078482372644971
s__Veillonella_orientalis	DRR480343__10700	0.208351496703769	0.104543454475176	0.156447475589473
s__Veillonella_dispar	DRR480343__10700	0.179075083101563	0.124705518789045	0.151890300945304
s__Alicyclobacillus_acidocaldarius	DRR480343__10700	-0.0582143665319966	-0.0354619462291898	-0.0468381563805932
s__Tumebacillus_avium	DRR480343__10700	-0.132284390985402	-0.0672689030811666	-0.0997766470332845
s__Gemella_sanguinis	DRR480343__10700	0.433680557078296	0.219297430751942	0.326488993915119
s__Thermobacillus_composti	DRR480343__10700	-0.0721289876183798	-0.0402164894154768	-0.0561727385169283
s__Cohnella_sp._WGS1546	DRR480343__10700	-0.0559828643001116	0.000770899627574592	-0.0276059823362685
s__Cohnella_sp._LGH	DRR480343__10700	-0.0445136048731981	-0.046968255288214	-0.045740930080706
s__Cohnella_candidum	DRR480343__10700	-0.0164805563429544	-0.048339597207044	-0.0324100767749992
s__Brevibacillus_composti	DRR480343__10700	-0.0296873310182225	-0.00921694101725743	-0.01945213601774
s__Paenibacillus_dendritiformis	DRR480343__10700	-0.0821368184206431	-0.044519767276319	-0.063328292848481
s__Paenibacillus_sp._FSL_K6-1096	DRR480343__10700	-0.00124745454113389	0.0384713407228301	0.0186119430908481
s__Paenibacillus_albicereus	DRR480343__10700	-0.0905018716001258	-0.0340023968889615	-0.0622521342445436
s__Paenibacillus_beijingensis	DRR480343__10700	-0.0843626594079525	-0.00833589612749864	-0.0463492777677256
s__Paenibacillus_rhizovicinus	DRR480343__10700	-0.00378888915255972	-0.0306826231098425	-0.0172357561312011
s__Paenibacillus_lycopersici	DRR480343__10700	-0.0188047718707116	-0.023277393950999	-0.0210410829108553
s__Paenibacillus_elgii	DRR480343__10700	-0.00387746636146482	0.0181943305269473	0.00715843208274124
s__Paenibacillus_konkukensis	DRR480343__10700	0.00397582120650338	0.00584121321421097	0.00490851721035718
s__Paenibacillus_thiaminolyticus	DRR480343__10700	-0.025212189449216	0.0142744214153541	-0.00546888401693098
s__Paenibacillus_durus	DRR480343__10700	0.0380842742634271	0.0141136031855376	0.0260989387244824
s__Paenibacillus_macerans	DRR480343__10700	-0.0119262855315603	0.0166137351752848	0.00234372482186228
s__Paenibacillus_sp._32O-W	DRR480343__10700	-0.0337683696154878	-0.0201485303501574	-0.0269584499828226
s__Paenibacillus_sp._RUD330	DRR480343__10700	-0.0293864943482874	-0.0264517467382991	-0.0279191205432933
s__Paenibacillus_sp._FSL_K6-1217	DRR480343__10700	-0.0580365495642717	-0.0519992238236603	-0.055017886693966
s__Lacticaseibacillus_rhamnosus	DRR480343__10700	0.175593531177555	0.338085278112283	0.256839404644919
s__Streptococcus_sp._HSISS3	DRR480343__10700	0.699743932046127	0.671494696992836	0.685619314519482
s__Streptococcus_sp._FSL_W7-1342	DRR480343__10700	0.647712585810624	0.620493860136461	0.634103222973543
s__Streptococcus_mutans	DRR480343__10700	0.504490586193521	0.466280697128127	0.485385641660824
s__Streptococcus_vestibularis	DRR480343__10700	0.668644787005416	0.630053927451338	0.649349357228377
s__Streptococcus_rubneri	DRR480343__10700	0.597347609602289	0.513689021385323	0.555518315493806
s__Moorella_sp._Hama-1	DRR480343__10700	-0.0474048930754299	0.0241427566736418	-0.0116310682008941
s__Christensenella_sp._MSJ-20	DRR480343__10700	-0.0466779980723775	-0.022500398902838	-0.0345891984876077
s__Peptoclostridium_acidaminophilum	DRR480343__10700	-0.0211182126459798	-0.00555110816723932	-0.0133346604066096
s__Caldinitratiruptor_microaerophilus	DRR480343__10700	-0.103474778162282	-0.0451213290052982	-0.0742980535837902
s__Desulfofundulus_kuznetsovii	DRR480343__10700	-0.0417603602684255	0.00912986298557015	-0.0163152486414277
s__Desulforamulus_ruminis	DRR480343__10700	-0.0131947613594925	0.011731624650709	-0.000731568354391747
s__Candidatus_Formimonas_warabiya	DRR480343__10700	0.00569643336844672	0.00755057417684574	0.00662350377264623
s__Dehalobacter_restrictus	DRR480343__10700	0.0965796210501512	-0.00105629560030968	0.0477616627249208
s__Butyricicoccus_sp._GAM44	DRR480343__10700	0.064890025450392	-0.0794199545065645	-0.00726496452808625
s__Caproiciproducens_sp._NJN-50	DRR480343__10700	-0.0203529160513726	-0.0368247167807778	-0.0285888164160752
s__Thermaerobacter_sp._PB12/4term	DRR480343__10700	-0.0915456825151887	-0.0607766782430402	-0.0761611803791145
s__Alkalibacter_rhizosphaerae	DRR480343__10700	-0.0161276588198051	-0.00798627796008758	-0.0120569683899464
s__Roseburia_faecis	DRR480343__10700	-0.000160934002596687	-0.154440537120527	-0.0773007355615617
s__Archangium_violaceum	DRR480343__10700	-0.102604376577757	-0.0306986936384249	-0.0666515351080909
s__Breznakiella_homolactica	DRR480343__10700	-0.0283567921130169	-0.00239219290823735	-0.0153744925106271
s__Treponema_brennaborense	DRR480343__10700	-0.00814283287070608	0.0111417888693318	0.00149947799931285
s__Treponema_saccharophilum	DRR480343__10700	-0.102761056632535	-0.0704412676328115	-0.0866011621326732
s__Geotalea_uraniireducens	DRR480343__10700	-0.118503967744423	0.0137496001655447	-0.0523771837894391
s__Trichlorobacter_lovleyi	DRR480343__10700	-0.0447122358574678	0.00842366636283051	-0.0181442847473186
s__Solidesulfovibrio_carbinoliphilus	DRR480343__10700	-0.0910353236349927	0.0131311864444394	-0.0389520685952767
s__Oceanidesulfovibrio_marinus	DRR480343__10700	-0.00217718808091352	0.0242043617447384	0.0110135868319124
s__Megalodesulfovibrio_gigas	DRR480343__10700	-0.0199301238875304	0.0193563907179523	-0.000286866584789054
s__Salidesulfovibrio_onnuriiensis	DRR480343__10700	-0.064426356388389	-0.0253138858839483	-0.0448701211361687
s__Pseudodesulfovibrio_methanolicus	DRR480343__10700	-0.0680444956464121	-0.0486542006731823	-0.0583493481597972
s__Pseudodesulfovibrio_mercurii	DRR480343__10700	-0.0149717285090461	-0.00428756148742739	-0.00962964499823672
s__Pseudodesulfovibrio_tunisiensis	DRR480343__10700	-0.064673476094302	-0.0103086747743219	-0.0374910754343119
s__Pseudodesulfovibrio_indicus	DRR480343__10700	-0.0141549520317452	0.00622073505605247	-0.00396710848784638
s__Achromobacter_xylosoxidans	DRR480343__10700	-0.14651803550931	-0.117584223858932	-0.132051129684121
s__Oxalobacter_aliiformigenes	DRR480343__10700	-0.0786190096787066	-0.0396429429421911	-0.0591309763104488
s__Ramlibacter_tataouinensis	DRR480343__10700	-0.0873611227834723	-0.0686839032352596	-0.078022513009366
s__Cupriavidus_taiwanensis	DRR480343__10700	-0.0806285700729804	-0.0547978987039097	-0.0677132343884451
s__Cupriavidus_pauculus	DRR480343__10700	-0.158889899662121	-0.165673394645455	-0.162281647153788
s__Burkholderia_cepacia	DRR480343__10700	-0.0722093961923535	-0.0943028517125408	-0.0832561239524471
s__Roseibium_sp.	DRR480343__10700	-0.0127877452859011	-0.0961931397147768	-0.054490442500339
s__Sinorhizobium_fredii	DRR480343__10700	-0.0790401569278357	-0.0384964118657345	-0.0587682843967851
s__Pseudomonas_chlororaphis	DRR480343__10700	-0.0144805314939526	-0.0374625127965307	-0.0259715221452416
s__Cedecea_neteri	DRR480343__10700	-0.0258763909943667	-0.0167653227696971	-0.0213208568820319
s__Enterobacter_cloacae	DRR480343__10700	0.0227131204742351	-0.0436648726173472	-0.0104758760715561
s__Porphyromonas_asaccharolytica	DRR480343__10700	-0.0800782215547409	0.0124763008853456	-0.0338009603346976
s__Segatella_oris	DRR480343__10700	-0.0782553364545769	-0.124292699820853	-0.101274018137715
s__Prevotella_fusca	DRR480343__10700	-0.119516591165373	-0.133858163516064	-0.126687377340718
s__Prevotella_sp._E15-22	DRR480343__10700	-0.0989964040142529	-0.13999870548959	-0.119497554751921
s__Alistipes_onderdonkii	DRR480343__10700	-0.127256065901506	-0.0218886723484017	-0.0745723691249538
s__Candidatus_Nanosynbacter_sp._HMT-352	DRR480343__10700	-0.0376410971390867	-0.126095290208919	-0.0818681936740028
s__Methanobrevibacter_smithii	DRR480343__10700	-0.0068824494567059	-0.0109725407212051	-0.00892749508895549
s__Candidatus_Poriferisocius_sp.	DRR480348__22505	0.112364143043976	-0.0441851810076345	0.034089481018171
s__Candidatus_Poriferisodalis_sp.	DRR480348__22505	0.151682807549227	0.00739478192563478	0.0795387947374309
s__Propionibacterium_freudenreichii	DRR480348__22505	0.24238884770576	0.0184118988413601	0.13040037327356
s__Propionibacterium_acidifaciens	DRR480348__22505	0.0353017756923094	-0.0230270213675215	0.00613737716239394
s__Streptomyces_canus	DRR480348__22505	0.201406155732247	0.0411439817085045	0.121275068720376
s__Streptomyces_venezuelae	DRR480348__22505	0.162589224710505	-0.0221593239609755	0.070214950374765
s__Actinomyces_sp._HMT_175	DRR480348__22505	0.244268213867116	0.138594715291832	0.191431464579474
s__Actinomyces_sp._oral_taxon_169	DRR480348__22505	0.227681089614409	0.114775183485671	0.17122813655004
s__Schaalia_turicensis	DRR480348__22505	0.234063493536916	0.0609011495258169	0.147482321531367
s__Parascardovia_denticolens	DRR480348__22505	0.121743738062974	0.00163607792658438	0.0616899079947792
s__Bifidobacterium_lemurum	DRR480348__22505	0.10332152314684	0.00719993784341628	0.0552607304951281
s__Bifidobacterium_choerinum	DRR480348__22505	0.127758068750186	0.0112342895300893	0.0694961791401379
s__Bifidobacterium_subtile	DRR480348__22505	0.0469316135970858	0.0240970852684401	0.035514349432763
s__Bifidobacterium_eulemuris	DRR480348__22505	0.0725359211852405	0.00993966700161541	0.041237794093428
s__Bifidobacterium_animalis	DRR480348__22505	0.177739736419546	0.0356082161933384	0.106673976306442
s__Bifidobacterium_sp._ESL0790	DRR480348__22505	0.13588534082243	0.000991346833337028	0.0684383438278834
s__Bifidobacterium_dentium	DRR480348__22505	0.00349612347116934	0.0237508838335176	0.0136235036523435
s__Leptogranulimonas_caecicola	DRR480348__22505	0.15011274037575	-0.032871817483441	0.0586204614461542
s__Ndongobacter_massiliensis	DRR480348__22505	0.173638737953907	-0.00232910799462965	0.0856548149796389
s__Peptoniphilus_equinus	DRR480348__22505	0.115443647164178	-0.0923781717964623	0.011532737683858
s__Aedoeadaptatus_ivorii	DRR480348__22505	0.164184393636828	-0.0363516615742128	0.0639163660313076
s__Selenomonas_timonae	DRR480348__22505	0.148160176775145	0.00493905450363989	0.0765496156393923
s__Selenomonas_dianae	DRR480348__22505	0.144539137711323	-0.0364196583117811	0.0540597396997712
s__Veillonella_orientalis	DRR480348__22505	-0.0423143668414886	-0.117774042562958	-0.0800442047022232
s__Veillonella_dispar	DRR480348__22505	-0.0788447885447806	-0.0981745365516065	-0.0885096625481936
s__Alicyclobacillus_acidocaldarius	DRR480348__22505	0.196929998297668	-0.0270168481953697	0.0849565750511492
s__Tumebacillus_avium	DRR480348__22505	0.176186796695525	-0.0247678102650721	0.0757094932152262
s__Gemella_sanguinis	DRR480348__22505	-0.0308426086169569	-0.131794647066316	-0.0813186278416366
s__Thermobacillus_composti	DRR480348__22505	0.189709815734961	-0.00969469857306203	0.0900075585809494
s__Cohnella_sp._WGS1546	DRR480348__22505	0.157201689987173	-0.0354566680833525	0.0608725109519104
s__Cohnella_sp._LGH	DRR480348__22505	0.199996056810132	0.0227497261557154	0.111372891482924
s__Cohnella_candidum	DRR480348__22505	0.217041001723632	0.0239181946661868	0.120479598194909
s__Brevibacillus_composti	DRR480348__22505	0.169241713623188	-0.00161753519424823	0.0838120892144698
s__Paenibacillus_dendritiformis	DRR480348__22505	0.162422404536197	0.00257279826097792	0.0824976013985874
s__Paenibacillus_sp._FSL_K6-1096	DRR480348__22505	0.154471158609747	-0.00968963830881447	0.0723907601504664
s__Paenibacillus_albicereus	DRR480348__22505	0.18088519505423	0.0411175665222214	0.111001380788225
s__Paenibacillus_beijingensis	DRR480348__22505	0.133894302816747	-0.0320697097381255	0.0509122965393106
s__Paenibacillus_rhizovicinus	DRR480348__22505	0.160028994805514	0.0415939876595223	0.100811491232518
s__Paenibacillus_lycopersici	DRR480348__22505	0.201992863720799	0.00151108812078674	0.101751975920793
s__Paenibacillus_elgii	DRR480348__22505	0.190927414744022	-0.000852056380653915	0.0950376791816841
s__Paenibacillus_konkukensis	DRR480348__22505	0.112731258770671	-0.0116587179234318	0.0505362704236196
s__Paenibacillus_thiaminolyticus	DRR480348__22505	0.15993902868294	-0.00597533004023869	0.0769818493213506
s__Paenibacillus_durus	DRR480348__22505	0.154157031228493	0.00412462619102401	0.0791408287097586
s__Paenibacillus_macerans	DRR480348__22505	0.152742608214967	0.0252229990375883	0.0889828036262778
s__Paenibacillus_sp._32O-W	DRR480348__22505	0.192766143723768	0.00665443961763601	0.0997102916707019
s__Paenibacillus_sp._RUD330	DRR480348__22505	0.204427170469817	-0.0117357263155227	0.096345722077147
s__Paenibacillus_sp._FSL_K6-1217	DRR480348__22505	0.0982689863400201	0.0288376006476389	0.0635532934938295
s__Lacticaseibacillus_rhamnosus	DRR480348__22505	0.158991969593135	0.0788795637512233	0.118935766672179
s__Streptococcus_sp._HSISS3	DRR480348__22505	0.149991230869727	0.0566132920388189	0.103302261454273
s__Streptococcus_sp._FSL_W7-1342	DRR480348__22505	0.0874025094583154	0.0370907311505039	0.0622466203044096
